x,y,result
-35.0,0.0,SHOT
-60.0,-38.0,SHOT
-34.0,31.0,SHOT
80.0,0.0,SHOT
77.0,-3.0,SHOT
-79.0,19.0,SHOT
-80.0,27.0,SHOT
-57.0,-36.0,SHOT
-32.0,-36.0,SHOT
-88.0,-8.0,GOAL
79.0,3.0,SHOT
84.0,-10.0,SHOT
55.0,20.0,SHOT
54.0,-23.0,SHOT
57.0,26.0,SHOT
-76.0,14.0,GOAL
-65.0,-33.0,SHOT
51.0,20.0,SHOT
-40.0,14.0,SHOT
-81.0,-4.0,SHOT
44.0,-33.0,SHOT
44.0,18.0,SHOT
31.0,-32.0,SHOT
-80.0,-11.0,SHOT
-63.0,-36.0,SHOT
59.0,-10.0,SHOT
60.0,-37.0,SHOT
33.0,-33.0,SHOT
-56.0,12.0,SHOT
47.0,-13.0,SHOT
55.0,-29.0,SHOT
60.0,13.0,SHOT
-77.0,-7.0,SHOT
-52.0,-11.0,SHOT
-67.0,15.0,SHOT
59.0,-30.0,SHOT
-76.0,-2.0,SHOT
-88.0,-13.0,SHOT
75.0,-3.0,SHOT
-76.0,4.0,SHOT
77.0,-7.0,SHOT
-78.0,-5.0,SHOT
39.0,31.0,SHOT
-34.0,21.0,SHOT
-56.0,21.0,SHOT
-71.0,34.0,SHOT
79.0,-1.0,SHOT
-37.0,-30.0,SHOT
48.0,-38.0,SHOT
-33.0,-14.0,SHOT
-73.0,-19.0,SHOT
51.0,27.0,SHOT
35.0,-33.0,SHOT
83.0,-33.0,SHOT
-37.0,-33.0,SHOT
74.0,37.0,SHOT
85.0,-5.0,SHOT
82.0,-4.0,SHOT
79.0,-4.0,GOAL
-35.0,18.0,SHOT
-67.0,9.0,SHOT
48.0,-18.0,GOAL
-78.0,-7.0,SHOT
-51.0,-2.0,SHOT
-43.0,18.0,SHOT
-36.0,-25.0,SHOT
36.0,2.0,SHOT
52.0,-11.0,SHOT
83.0,8.0,SHOT
-65.0,10.0,SHOT
-54.0,19.0,SHOT
-51.0,-6.0,SHOT
36.0,-5.0,SHOT
-84.0,-5.0,SHOT
81.0,-5.0,SHOT
-71.0,1.0,SHOT
82.0,7.0,SHOT
-82.0,-6.0,SHOT
72.0,-1.0,SHOT
-67.0,-6.0,SHOT
66.0,-6.0,SHOT
-74.0,-2.0,SHOT
79.0,1.0,SHOT
-64.0,-10.0,SHOT
73.0,-5.0,SHOT
-87.0,7.0,SHOT
56.0,-12.0,SHOT
-19.0,19.0,SHOT
32.0,35.0,SHOT
-83.0,0.0,SHOT
32.0,-29.0,SHOT
-17.0,-19.0,SHOT
63.0,17.0,SHOT
39.0,26.0,SHOT
44.0,26.0,SHOT
-37.0,29.0,SHOT
-59.0,-16.0,SHOT
-80.0,-6.0,SHOT
-38.0,0.0,SHOT
-49.0,27.0,SHOT
-83.0,3.0,SHOT
-72.0,16.0,SHOT
-59.0,-8.0,SHOT
-79.0,-4.0,SHOT
63.0,-27.0,SHOT
79.0,-23.0,SHOT
64.0,-19.0,SHOT
55.0,-20.0,SHOT
-67.0,-9.0,SHOT
-84.0,-4.0,GOAL
-72.0,-3.0,SHOT
-33.0,-25.0,SHOT
-49.0,-22.0,SHOT
-65.0,-7.0,SHOT
-69.0,35.0,SHOT
-39.0,-10.0,SHOT
72.0,23.0,SHOT
-77.0,29.0,SHOT
-85.0,-23.0,SHOT
36.0,25.0,SHOT
-40.0,-6.0,SHOT
84.0,-8.0,SHOT
82.0,0.0,SHOT
-61.0,16.0,SHOT
-67.0,26.0,SHOT
-36.0,5.0,SHOT
73.0,-7.0,GOAL
-72.0,-21.0,SHOT
34.0,-6.0,SHOT
35.0,0.0,GOAL
52.0,3.0,SHOT
72.0,39.0,SHOT
71.0,1.0,SHOT
-79.0,2.0,SHOT
75.0,9.0,SHOT
-41.0,33.0,SHOT
76.0,-14.0,SHOT
45.0,-7.0,SHOT
73.0,-7.0,SHOT
-84.0,5.0,SHOT
-72.0,-14.0,SHOT
-76.0,27.0,SHOT
67.0,-12.0,SHOT
-70.0,-7.0,GOAL
58.0,17.0,SHOT
-88.0,5.0,SHOT
-82.0,-10.0,SHOT
75.0,-5.0,SHOT
63.0,-18.0,SHOT
37.0,-18.0,GOAL
-16.0,-6.0,SHOT
31.0,-36.0,SHOT
62.0,1.0,SHOT
86.0,-8.0,SHOT
79.0,2.0,SHOT
39.0,28.0,SHOT
57.0,-31.0,SHOT
-79.0,10.0,SHOT
-48.0,8.0,SHOT
-70.0,27.0,SHOT
-85.0,20.0,SHOT
-61.0,38.0,SHOT
71.0,-28.0,SHOT
75.0,6.0,GOAL
-74.0,38.0,SHOT
62.0,12.0,GOAL
78.0,12.0,SHOT
83.0,5.0,SHOT
-20.0,40.0,SHOT
56.0,32.0,SHOT
54.0,-5.0,SHOT
45.0,-7.0,SHOT
49.0,21.0,SHOT
30.0,-18.0,SHOT
39.0,-8.0,SHOT
55.0,-28.0,SHOT
-48.0,0.0,SHOT
56.0,-15.0,SHOT
-73.0,8.0,SHOT
-57.0,-22.0,SHOT
-45.0,35.0,SHOT
76.0,2.0,SHOT
84.0,6.0,SHOT
-65.0,-18.0,SHOT
37.0,-14.0,SHOT
46.0,-10.0,SHOT
84.0,-6.0,SHOT
66.0,7.0,SHOT
-43.0,-5.0,SHOT
-54.0,-3.0,SHOT
34.0,11.0,GOAL
73.0,11.0,SHOT
20.0,-40.0,SHOT
57.0,23.0,SHOT
66.0,13.0,SHOT
-57.0,-1.0,SHOT
-57.0,17.0,SHOT
-69.0,16.0,SHOT
-87.0,6.0,SHOT
-79.0,3.0,SHOT
-56.0,-18.0,SHOT
-34.0,14.0,SHOT
55.0,-29.0,SHOT
71.0,-18.0,SHOT
79.0,1.0,SHOT
78.0,-29.0,SHOT
84.0,-28.0,SHOT
-79.0,-26.0,SHOT
-79.0,6.0,SHOT
-77.0,1.0,SHOT
7.0,20.0,SHOT
-77.0,-8.0,SHOT
81.0,1.0,SHOT
82.0,3.0,GOAL
86.0,-14.0,SHOT
-83.0,-13.0,SHOT
-62.0,8.0,SHOT
85.0,17.0,SHOT
76.0,5.0,SHOT
-46.0,8.0,SHOT
76.0,5.0,SHOT
67.0,-4.0,GOAL
-75.0,-36.0,SHOT
80.0,-7.0,SHOT
81.0,4.0,SHOT
-49.0,13.0,SHOT
-81.0,-15.0,SHOT
-51.0,13.0,SHOT
-80.0,-4.0,SHOT
-39.0,-29.0,SHOT
69.0,-6.0,SHOT
-67.0,17.0,SHOT
-81.0,8.0,SHOT
83.0,23.0,SHOT
39.0,12.0,SHOT
4.0,30.0,SHOT
82.0,17.0,SHOT
85.0,25.0,SHOT
57.0,36.0,SHOT
73.0,-12.0,SHOT
38.0,27.0,SHOT
-78.0,26.0,SHOT
-28.0,28.0,SHOT
75.0,-7.0,GOAL
52.0,20.0,SHOT
52.0,-20.0,SHOT
18.0,14.0,SHOT
-72.0,-12.0,SHOT
-69.0,-14.0,SHOT
76.0,19.0,SHOT
36.0,1.0,SHOT
76.0,21.0,SHOT
8.0,-10.0,SHOT
-73.0,-33.0,SHOT
-46.0,0.0,SHOT
-78.0,-1.0,SHOT
-65.0,18.0,SHOT
-50.0,-8.0,SHOT
-78.0,0.0,SHOT
-43.0,9.0,GOAL
80.0,3.0,SHOT
6.0,31.0,SHOT
60.0,10.0,SHOT
-83.0,12.0,SHOT
-83.0,9.0,SHOT
5.0,29.0,SHOT
-80.0,-6.0,SHOT
-49.0,33.0,SHOT
-77.0,-25.0,SHOT
-11.0,0.0,SHOT
73.0,14.0,SHOT
-41.0,-10.0,SHOT
-39.0,-28.0,SHOT
58.0,-21.0,SHOT
-60.0,-29.0,SHOT
-75.0,-1.0,SHOT
41.0,14.0,SHOT
82.0,-1.0,GOAL
-53.0,39.0,SHOT
-21.0,-15.0,SHOT
34.0,18.0,SHOT
-65.0,-27.0,SHOT
36.0,-19.0,SHOT
69.0,18.0,SHOT
-70.0,31.0,SHOT
-44.0,-17.0,SHOT
-69.0,3.0,SHOT
-33.0,36.0,SHOT
40.0,-36.0,SHOT
-69.0,-20.0,SHOT
-66.0,9.0,SHOT
81.0,15.0,SHOT
61.0,-16.0,SHOT
-34.0,3.0,SHOT
83.0,-32.0,SHOT
73.0,30.0,SHOT
-81.0,3.0,SHOT
52.0,-5.0,SHOT
-78.0,-9.0,SHOT
80.0,10.0,SHOT
-48.0,-25.0,SHOT
59.0,5.0,SHOT
58.0,-10.0,SHOT
76.0,11.0,SHOT
77.0,-26.0,SHOT
80.0,3.0,SHOT
-69.0,15.0,GOAL
60.0,-19.0,SHOT
56.0,23.0,SHOT
-87.0,-23.0,SHOT
-78.0,-6.0,SHOT
-81.0,-1.0,SHOT
-82.0,5.0,SHOT
-79.0,3.0,SHOT
-49.0,36.0,SHOT
-75.0,6.0,SHOT
74.0,-35.0,SHOT
56.0,10.0,SHOT
-44.0,5.0,SHOT
60.0,-29.0,SHOT
-42.0,-1.0,SHOT
82.0,-4.0,SHOT
78.0,2.0,SHOT
-38.0,34.0,SHOT
-55.0,1.0,SHOT
-82.0,8.0,SHOT
-81.0,6.0,SHOT
-82.0,5.0,SHOT
-81.0,6.0,SHOT
-84.0,28.0,SHOT
-80.0,7.0,SHOT
48.0,-14.0,SHOT
57.0,-40.0,SHOT
79.0,0.0,SHOT
52.0,-26.0,SHOT
67.0,3.0,SHOT
62.0,39.0,SHOT
60.0,-35.0,SHOT
-80.0,17.0,SHOT
-69.0,-13.0,SHOT
-81.0,-1.0,SHOT
-82.0,-5.0,GOAL
-45.0,9.0,SHOT
35.0,23.0,SHOT
45.0,38.0,SHOT
-72.0,15.0,SHOT
-54.0,23.0,GOAL
-73.0,-12.0,SHOT
-64.0,15.0,SHOT
57.0,20.0,SHOT
47.0,0.0,SHOT
78.0,1.0,SHOT
-61.0,-17.0,SHOT
-81.0,6.0,SHOT
-86.0,-6.0,GOAL
-37.0,-25.0,SHOT
4.0,28.0,SHOT
9.0,0.0,SHOT
83.0,-3.0,SHOT
21.0,10.0,SHOT
-58.0,21.0,SHOT
44.0,-3.0,SHOT
87.0,24.0,SHOT
-77.0,26.0,SHOT
-63.0,7.0,SHOT
4.0,-39.0,SHOT
-45.0,29.0,SHOT
59.0,-28.0,SHOT
40.0,-28.0,SHOT
-51.0,28.0,SHOT
52.0,26.0,SHOT
-86.0,19.0,SHOT
70.0,-29.0,SHOT
69.0,25.0,GOAL
-69.0,31.0,SHOT
65.0,-39.0,SHOT
-66.0,-38.0,SHOT
37.0,-12.0,SHOT
-84.0,10.0,SHOT
83.0,-11.0,SHOT
76.0,-36.0,SHOT
-75.0,2.0,SHOT
-79.0,1.0,SHOT
-82.0,-3.0,SHOT
-73.0,12.0,SHOT
-33.0,8.0,SHOT
-85.0,12.0,SHOT
34.0,22.0,SHOT
44.0,12.0,SHOT
48.0,-27.0,SHOT
-45.0,1.0,SHOT
36.0,-5.0,SHOT
-38.0,12.0,SHOT
69.0,0.0,SHOT
7.0,-38.0,SHOT
2.0,1.0,SHOT
33.0,8.0,SHOT
-72.0,3.0,SHOT
-72.0,18.0,SHOT
-68.0,14.0,SHOT
-75.0,-25.0,SHOT
84.0,6.0,SHOT
82.0,0.0,SHOT
-48.0,-34.0,SHOT
64.0,14.0,SHOT
-39.0,-32.0,SHOT
-73.0,13.0,SHOT
83.0,-1.0,SHOT
82.0,-12.0,SHOT
-83.0,19.0,GOAL
37.0,-29.0,SHOT
82.0,-15.0,SHOT
65.0,-39.0,SHOT
-84.0,29.0,SHOT
74.0,-15.0,SHOT
69.0,14.0,SHOT
80.0,-3.0,SHOT
-83.0,-1.0,SHOT
-40.0,-39.0,SHOT
-49.0,6.0,SHOT
-63.0,6.0,GOAL
75.0,-1.0,SHOT
-75.0,-1.0,GOAL
-67.0,-3.0,SHOT
-82.0,18.0,SHOT
76.0,-2.0,SHOT
52.0,-8.0,SHOT
-82.0,11.0,GOAL
47.0,0.0,SHOT
83.0,-3.0,SHOT
-65.0,-17.0,SHOT
81.0,3.0,SHOT
67.0,-2.0,SHOT
-49.0,-22.0,SHOT
-62.0,-37.0,SHOT
59.0,-39.0,SHOT
-86.0,-11.0,SHOT
-79.0,3.0,GOAL
-87.0,12.0,GOAL
-72.0,3.0,GOAL
81.0,-1.0,SHOT
-59.0,-34.0,SHOT
67.0,39.0,SHOT
57.0,-30.0,SHOT
46.0,-38.0,SHOT
39.0,-12.0,SHOT
79.0,-5.0,SHOT
75.0,16.0,SHOT
-63.0,-1.0,SHOT
84.0,-22.0,SHOT
-40.0,-13.0,SHOT
-70.0,38.0,SHOT
-73.0,7.0,SHOT
-88.0,-5.0,SHOT
68.0,3.0,SHOT
53.0,-27.0,SHOT
76.0,12.0,SHOT
77.0,-7.0,SHOT
-66.0,-24.0,GOAL
81.0,3.0,SHOT
33.0,-16.0,SHOT
75.0,26.0,SHOT
46.0,-27.0,SHOT
42.0,5.0,SHOT
41.0,-30.0,SHOT
-71.0,8.0,SHOT
-89.0,8.0,SHOT
-43.0,33.0,SHOT
-86.0,14.0,SHOT
1.0,3.0,SHOT
75.0,-3.0,SHOT
74.0,-3.0,SHOT
19.0,-33.0,SHOT
-70.0,-16.0,SHOT
66.0,-22.0,GOAL
-74.0,-6.0,GOAL
-71.0,12.0,GOAL
-82.0,-6.0,GOAL
-81.0,1.0,SHOT
-58.0,28.0,SHOT
-80.0,-3.0,SHOT
80.0,-5.0,SHOT
51.0,21.0,SHOT
-61.0,-18.0,SHOT
69.0,14.0,SHOT
60.0,20.0,SHOT
26.0,13.0,SHOT
84.0,4.0,GOAL
34.0,-23.0,SHOT
74.0,-3.0,SHOT
63.0,10.0,SHOT
65.0,-3.0,SHOT
69.0,-2.0,SHOT
72.0,-6.0,SHOT
0.0,40.0,SHOT
66.0,-19.0,SHOT
69.0,30.0,SHOT
75.0,2.0,SHOT
-62.0,-24.0,SHOT
82.0,5.0,SHOT
73.0,18.0,SHOT
82.0,-10.0,GOAL
-65.0,9.0,GOAL
-32.0,-29.0,SHOT
-53.0,12.0,SHOT
57.0,14.0,SHOT
62.0,16.0,GOAL
66.0,-18.0,SHOT
-66.0,13.0,SHOT
-34.0,26.0,SHOT
36.0,23.0,SHOT
14.0,32.0,SHOT
-19.0,-17.0,SHOT
82.0,-8.0,SHOT
-46.0,-18.0,SHOT
-77.0,28.0,SHOT
23.0,6.0,SHOT
-72.0,-4.0,GOAL
44.0,-21.0,SHOT
-72.0,-8.0,SHOT
-80.0,2.0,SHOT
-44.0,-20.0,SHOT
-53.0,18.0,SHOT
-76.0,-1.0,SHOT
-41.0,10.0,SHOT
-56.0,-14.0,SHOT
-67.0,33.0,SHOT
-82.0,18.0,SHOT
-79.0,-6.0,SHOT
76.0,-5.0,GOAL
-61.0,21.0,SHOT
-78.0,-34.0,SHOT
-46.0,22.0,SHOT
-42.0,-3.0,SHOT
30.0,-10.0,SHOT
-73.0,-1.0,SHOT
75.0,18.0,SHOT
48.0,18.0,SHOT
-73.0,41.0,SHOT
-84.0,-30.0,SHOT
-38.0,8.0,SHOT
65.0,-16.0,GOAL
78.0,6.0,SHOT
69.0,2.0,SHOT
42.0,4.0,SHOT
48.0,11.0,SHOT
-42.0,-21.0,SHOT
71.0,-1.0,GOAL
-78.0,17.0,SHOT
79.0,10.0,SHOT
-40.0,15.0,SHOT
-37.0,20.0,SHOT
-53.0,22.0,SHOT
-33.0,-35.0,SHOT
1.0,-1.0,SHOT
65.0,12.0,SHOT
50.0,11.0,SHOT
-41.0,40.0,SHOT
63.0,-3.0,GOAL
38.0,-24.0,SHOT
-46.0,21.0,SHOT
52.0,15.0,SHOT
-55.0,29.0,SHOT
60.0,-12.0,GOAL
45.0,21.0,SHOT
39.0,5.0,SHOT
83.0,-10.0,GOAL
41.0,23.0,SHOT
40.0,-8.0,SHOT
48.0,15.0,SHOT
6.0,0.0,SHOT
62.0,-4.0,SHOT
-72.0,5.0,SHOT
-58.0,-4.0,SHOT
-58.0,29.0,SHOT
-79.0,3.0,SHOT
-78.0,10.0,SHOT
-47.0,5.0,SHOT
-40.0,25.0,SHOT
-43.0,5.0,SHOT
-67.0,-29.0,SHOT
66.0,-25.0,GOAL
76.0,24.0,SHOT
58.0,-25.0,SHOT
22.0,4.0,SHOT
-72.0,0.0,SHOT
-70.0,-14.0,SHOT
-57.0,-30.0,SHOT
77.0,23.0,SHOT
54.0,33.0,SHOT
34.0,-21.0,SHOT
37.0,25.0,SHOT
-43.0,-16.0,SHOT
-77.0,-2.0,SHOT
75.0,-7.0,SHOT
61.0,30.0,SHOT
76.0,2.0,GOAL
66.0,-12.0,SHOT
55.0,23.0,SHOT
80.0,1.0,SHOT
67.0,23.0,SHOT
55.0,20.0,SHOT
-70.0,0.0,SHOT
82.0,-5.0,SHOT
-77.0,8.0,GOAL
-38.0,21.0,SHOT
79.0,11.0,SHOT
65.0,4.0,SHOT
74.0,26.0,SHOT
33.0,17.0,SHOT
-64.0,-5.0,SHOT
-72.0,-1.0,SHOT
-76.0,-17.0,SHOT
-66.0,-23.0,SHOT
-58.0,-23.0,SHOT
-69.0,16.0,SHOT
-44.0,-22.0,SHOT
57.0,-7.0,SHOT
28.0,30.0,SHOT
76.0,0.0,GOAL
62.0,8.0,SHOT
39.0,-33.0,SHOT
-75.0,-25.0,SHOT
33.0,-29.0,SHOT
64.0,15.0,SHOT
79.0,-26.0,SHOT
-34.0,-3.0,SHOT
-71.0,16.0,SHOT
-48.0,-20.0,SHOT
-65.0,20.0,SHOT
70.0,21.0,SHOT
32.0,3.0,SHOT
74.0,2.0,SHOT
60.0,-32.0,SHOT
70.0,6.0,SHOT
-48.0,-30.0,SHOT
73.0,-1.0,GOAL
94.0,-9.0,SHOT
-2.0,18.0,SHOT
-60.0,29.0,SHOT
88.0,-7.0,SHOT
82.0,7.0,SHOT
82.0,1.0,SHOT
43.0,-1.0,SHOT
-80.0,-15.0,SHOT
-40.0,1.0,SHOT
-49.0,17.0,SHOT
59.0,-14.0,SHOT
-96.0,14.0,SHOT
43.0,22.0,SHOT
-78.0,-8.0,SHOT
55.0,-17.0,SHOT
82.0,5.0,SHOT
-38.0,-24.0,SHOT
70.0,-14.0,SHOT
85.0,-7.0,SHOT
-83.0,-8.0,SHOT
35.0,-13.0,SHOT
-83.0,-26.0,SHOT
-60.0,4.0,SHOT
-85.0,35.0,SHOT
-58.0,-21.0,SHOT
-79.0,-13.0,SHOT
-70.0,38.0,SHOT
-94.0,29.0,SHOT
-61.0,-7.0,SHOT
-42.0,5.0,SHOT
-79.0,-11.0,SHOT
-31.0,14.0,SHOT
-64.0,16.0,SHOT
41.0,24.0,SHOT
-71.0,-7.0,SHOT
77.0,2.0,SHOT
39.0,27.0,GOAL
73.0,-11.0,SHOT
-84.0,25.0,SHOT
-79.0,-31.0,SHOT
38.0,21.0,SHOT
-78.0,-11.0,SHOT
-51.0,24.0,SHOT
-77.0,10.0,SHOT
-41.0,19.0,SHOT
-33.0,32.0,SHOT
88.0,29.0,SHOT
18.0,-30.0,SHOT
-66.0,8.0,SHOT
38.0,29.0,SHOT
69.0,4.0,SHOT
79.0,0.0,SHOT
-81.0,2.0,SHOT
79.0,5.0,SHOT
-64.0,36.0,SHOT
48.0,-22.0,SHOT
-78.0,-10.0,GOAL
31.0,-16.0,SHOT
77.0,-13.0,SHOT
67.0,-1.0,SHOT
84.0,3.0,SHOT
-80.0,5.0,SHOT
-36.0,-24.0,SHOT
-85.0,-14.0,SHOT
-77.0,12.0,SHOT
-61.0,0.0,SHOT
-71.0,-16.0,SHOT
-76.0,30.0,SHOT
42.0,-18.0,SHOT
81.0,13.0,GOAL
85.0,9.0,SHOT
39.0,0.0,SHOT
81.0,-16.0,SHOT
61.0,-2.0,SHOT
-36.0,18.0,SHOT
4.0,40.0,SHOT
31.0,-29.0,SHOT
-33.0,15.0,SHOT
-77.0,-2.0,GOAL
96.0,-14.0,SHOT
16.0,20.0,SHOT
-33.0,-9.0,SHOT
55.0,36.0,SHOT
90.0,-7.0,SHOT
28.0,-31.0,SHOT
35.0,-35.0,SHOT
78.0,-1.0,SHOT
81.0,0.0,SHOT
54.0,-28.0,GOAL
-86.0,10.0,SHOT
-78.0,36.0,SHOT
-35.0,-33.0,SHOT
32.0,8.0,SHOT
31.0,0.0,GOAL
35.0,7.0,SHOT
54.0,22.0,SHOT
-78.0,23.0,SHOT
80.0,0.0,GOAL
78.0,1.0,SHOT
55.0,27.0,SHOT
69.0,-20.0,SHOT
34.0,15.0,SHOT
61.0,30.0,SHOT
94.0,-17.0,SHOT
34.0,-27.0,SHOT
-40.0,27.0,SHOT
31.0,-16.0,SHOT
85.0,-11.0,SHOT
83.0,-16.0,GOAL
73.0,-12.0,SHOT
-74.0,-1.0,GOAL
-46.0,15.0,SHOT
-61.0,-1.0,SHOT
-81.0,4.0,SHOT
-44.0,22.0,SHOT
34.0,-25.0,SHOT
46.0,-25.0,SHOT
51.0,-19.0,SHOT
-36.0,-3.0,SHOT
-32.0,-19.0,SHOT
33.0,-25.0,SHOT
-69.0,6.0,GOAL
-37.0,19.0,SHOT
56.0,-30.0,SHOT
72.0,3.0,SHOT
76.0,4.0,SHOT
49.0,-26.0,SHOT
45.0,9.0,SHOT
74.0,1.0,GOAL
79.0,-19.0,SHOT
77.0,-13.0,SHOT
70.0,-19.0,SHOT
58.0,-5.0,SHOT
85.0,-8.0,SHOT
43.0,33.0,SHOT
70.0,-25.0,SHOT
-88.0,11.0,SHOT
-75.0,-1.0,SHOT
61.0,34.0,SHOT
77.0,-15.0,SHOT
74.0,-1.0,SHOT
85.0,-10.0,SHOT
69.0,-5.0,SHOT
-24.0,19.0,SHOT
42.0,8.0,SHOT
-65.0,16.0,SHOT
64.0,-1.0,SHOT
71.0,-7.0,SHOT
83.0,-7.0,SHOT
51.0,-20.0,SHOT
-55.0,17.0,SHOT
79.0,12.0,SHOT
43.0,22.0,SHOT
78.0,18.0,SHOT
75.0,8.0,GOAL
-71.0,18.0,SHOT
-64.0,6.0,SHOT
-73.0,-2.0,SHOT
32.0,27.0,SHOT
-73.0,1.0,GOAL
79.0,-11.0,SHOT
74.0,0.0,SHOT
-70.0,20.0,SHOT
-74.0,-14.0,SHOT
-72.0,6.0,SHOT
-40.0,21.0,SHOT
69.0,15.0,SHOT
-81.0,-7.0,SHOT
83.0,-8.0,SHOT
-63.0,-30.0,SHOT
-75.0,-1.0,GOAL
-59.0,10.0,SHOT
53.0,-4.0,SHOT
69.0,-17.0,SHOT
-61.0,21.0,SHOT
79.0,-6.0,SHOT
71.0,0.0,SHOT
-67.0,7.0,SHOT
-67.0,6.0,SHOT
70.0,1.0,SHOT
80.0,4.0,SHOT
79.0,-27.0,SHOT
-78.0,-35.0,SHOT
-96.0,-8.0,SHOT
72.0,14.0,SHOT
-58.0,-14.0,GOAL
-35.0,-30.0,SHOT
-81.0,-29.0,SHOT
-83.0,-4.0,SHOT
-37.0,-33.0,SHOT
-51.0,15.0,SHOT
-43.0,-22.0,SHOT
62.0,23.0,SHOT
-16.0,31.0,SHOT
70.0,17.0,GOAL
76.0,-39.0,SHOT
-79.0,2.0,SHOT
39.0,-26.0,SHOT
64.0,-33.0,SHOT
-72.0,-23.0,SHOT
86.0,-28.0,GOAL
-78.0,-1.0,SHOT
-34.0,21.0,SHOT
81.0,10.0,SHOT
62.0,-30.0,SHOT
78.0,-13.0,SHOT
47.0,-27.0,SHOT
-59.0,-14.0,GOAL
-79.0,32.0,SHOT
80.0,-1.0,GOAL
76.0,14.0,SHOT
-80.0,7.0,SHOT
-80.0,-15.0,SHOT
-89.0,-9.0,SHOT
-79.0,6.0,SHOT
-38.0,-18.0,SHOT
-78.0,3.0,SHOT
-43.0,-25.0,SHOT
-80.0,-18.0,SHOT
-78.0,4.0,SHOT
-44.0,-4.0,SHOT
81.0,3.0,SHOT
-78.0,-20.0,SHOT
70.0,-3.0,SHOT
-67.0,20.0,SHOT
-36.0,13.0,SHOT
34.0,8.0,SHOT
-40.0,0.0,SHOT
-49.0,-21.0,SHOT
79.0,-1.0,SHOT
87.0,-6.0,SHOT
65.0,-30.0,SHOT
75.0,-3.0,SHOT
75.0,19.0,SHOT
-38.0,-21.0,SHOT
39.0,-3.0,SHOT
-70.0,3.0,GOAL
69.0,27.0,SHOT
74.0,14.0,SHOT
-75.0,1.0,SHOT
75.0,7.0,SHOT
-73.0,-14.0,SHOT
-78.0,-2.0,SHOT
-78.0,-4.0,SHOT
-78.0,13.0,SHOT
-80.0,-3.0,GOAL
73.0,-17.0,SHOT
-81.0,3.0,SHOT
-55.0,25.0,SHOT
-47.0,-28.0,SHOT
-86.0,9.0,SHOT
-41.0,-22.0,SHOT
-78.0,-23.0,SHOT
82.0,-1.0,SHOT
33.0,30.0,SHOT
77.0,10.0,SHOT
-64.0,24.0,GOAL
-34.0,-25.0,SHOT
-30.0,-32.0,SHOT
76.0,-14.0,SHOT
87.0,-6.0,SHOT
31.0,24.0,SHOT
57.0,25.0,SHOT
75.0,8.0,GOAL
48.0,38.0,SHOT
5.0,-36.0,SHOT
35.0,26.0,SHOT
-56.0,10.0,GOAL
-58.0,-10.0,SHOT
49.0,23.0,SHOT
56.0,-19.0,SHOT
-42.0,-8.0,SHOT
77.0,-12.0,SHOT
63.0,25.0,SHOT
43.0,12.0,SHOT
75.0,22.0,SHOT
4.0,38.0,SHOT
68.0,-12.0,SHOT
-59.0,19.0,SHOT
74.0,10.0,SHOT
-80.0,-7.0,SHOT
81.0,-4.0,SHOT
81.0,-4.0,SHOT
84.0,-5.0,SHOT
80.0,0.0,SHOT
-53.0,-29.0,SHOT
-80.0,-16.0,SHOT
-71.0,5.0,SHOT
-79.0,1.0,SHOT
37.0,30.0,SHOT
64.0,-9.0,SHOT
31.0,-12.0,SHOT
78.0,-1.0,SHOT
-59.0,19.0,SHOT
-64.0,26.0,SHOT
-55.0,-26.0,SHOT
35.0,27.0,SHOT
70.0,-6.0,GOAL
59.0,-7.0,SHOT
58.0,20.0,SHOT
-86.0,29.0,SHOT
-54.0,14.0,SHOT
78.0,-1.0,SHOT
-62.0,15.0,SHOT
-35.0,-24.0,SHOT
78.0,-28.0,SHOT
-58.0,-5.0,GOAL
82.0,5.0,GOAL
40.0,-26.0,SHOT
66.0,-24.0,SHOT
86.0,-7.0,SHOT
-50.0,-28.0,SHOT
-80.0,-13.0,GOAL
62.0,29.0,SHOT
-36.0,-18.0,SHOT
44.0,24.0,SHOT
61.0,-18.0,SHOT
79.0,-8.0,SHOT
81.0,5.0,SHOT
-83.0,5.0,SHOT
48.0,29.0,SHOT
-84.0,-16.0,GOAL
52.0,-20.0,SHOT
79.0,0.0,SHOT
50.0,-31.0,SHOT
55.0,34.0,SHOT
-79.0,-6.0,SHOT
80.0,8.0,SHOT
-67.0,-16.0,SHOT
81.0,1.0,GOAL
38.0,26.0,SHOT
84.0,-7.0,GOAL
77.0,-30.0,SHOT
50.0,0.0,SHOT
-73.0,4.0,SHOT
80.0,-4.0,SHOT
87.0,-8.0,SHOT
-73.0,28.0,SHOT
51.0,-6.0,SHOT
-41.0,27.0,SHOT
65.0,14.0,GOAL
67.0,-9.0,GOAL
-76.0,-22.0,SHOT
-89.0,-11.0,SHOT
40.0,-23.0,SHOT
76.0,-1.0,SHOT
59.0,-9.0,SHOT
64.0,41.0,SHOT
-57.0,-11.0,SHOT
71.0,18.0,SHOT
-14.0,20.0,SHOT
34.0,-8.0,SHOT
80.0,-7.0,SHOT
-58.0,14.0,SHOT
-73.0,1.0,GOAL
-35.0,-29.0,SHOT
-60.0,-20.0,SHOT
-45.0,-28.0,SHOT
-78.0,-10.0,SHOT
63.0,-28.0,SHOT
78.0,2.0,GOAL
67.0,7.0,SHOT
76.0,-2.0,SHOT
-56.0,-32.0,SHOT
43.0,-31.0,SHOT
